id,Last_NM,First_NM,Street_NR,Street_NM,City,State
67442,,                Diana            ,27984,Wood,Spring,Field
137886,,                Dianne            ,10218,Johnson,Spring,Field
67864,,                Dianne            ,11329,Sunset,Spring,Field
137198,,                Dillon            ,5803,Navajo,Spring,Field
68166,,                Dominique            ,25333,Fourth,Spring,Field
137497,,                Dominique            ,28925,Spruce,Spring,Field
67191,,                Don            ,23039,Willow,Spring,Field
66966,,                Don            ,8139,Aloha,Spring,Field
67695,,                Donald            ,11584,Cherry,Spring,Field
137077,,                Donald            ,19488,Navajo,Spring,Field
68005,,                Donald            ,21425,N,400,Spring
67053,,                Donald            ,25379,Walnut,Spring,Field
137280,,                Donald            ,9645,Palo,Verde,Spring
67261,,                Donna            ,11581,Lakeview,Spring,Field
66983,,                Donna            ,13378,Wood,Spring,Field
67702,,                Donnie            ,26266,Kansas,Spring,Field
67768,,                Doris            ,1348,Apache,Spring,Field
66931,,                Dorothy            ,13023,Kukui,Spring,Field
67358,,                Dorothy            ,15355,N,400,Spring
66882,,                Dorothy            ,9758,Wood,Spring,Field
138081,,                Douglas            ,10655,Twelfth,Spring,Field
67650,,                Douglas            ,1390,Maple,Spring,Field
137431,,                Douglas            ,19166,Malulani,Spring,Field
67977,,                Douglas            ,25674,Spruce,Spring,Field
67689,,                Douglas            ,27144,N,400,Spring
67405,,                Douglas            ,28128,Sycamore,Spring,Field
137286,,                Douglas            ,3298,Lee,Spring,Field
137925,,                Drew            ,19055,Kukui,Spring,Field
68270,,                Drew            ,23084,Third,Spring,Field
137071,,                Duane            ,13638,Wilson,Spring,Field
67226,,                Duane            ,13961,Main,Spring,Field
137534,,                Dustin            ,1116,Sixth,Spring,Field
67084,,                Dustin            ,17584,Laurel,Spring,Field
138214,,                Dwayne            ,12858,Bay,Spring,Field
67550,,                Dwight            ,28596,Laurel,Spring,Field
137318,,                Dylan            ,29703,Columbine,Spring,Field
68078,,                Earl            ,15157,West,Spring,Field
68162,,                Ebony            ,8418,Sixth,Spring,Field
67151,,                Eddie            ,3622,Church,Spring,Field
67083,,                Eddie            ,3623,Elm,Spring,Field
137926,,                Eddie            ,5594,Dogwood,Spring,Field
137111,,                Eddie            ,5614,Palo,Verde,Spring
67070,,                Eddie            ,8574,Bay,Spring,Field
67105,,                Edgar            ,12254,County,Line,Spring
136997,,                Edgar            ,1817,Pleasant,Spring,Field
67751,,                Edith            ,19303,Eighth,Spring,Field
138071,,                Edna            ,23614,West,Spring,Field
67941,,                Eduardo            ,20360,River,Spring,Field
66952,,                Edward            ,16485,Magnolia,Spring,Field
68149,,                Edward            ,29782,S,400,Spring
68219,,                Edward            ,8814,Kahili,Spring,Field
68293,,                Edward            ,9100,Lincoln,Spring,Field
66994,,                Edwin            ,12751,Sixth,Spring,Field
67244,,                Edwin            ,15736,Lehua,Spring,Field
67532,,                Eileen            ,3502,River,Spring,Field
138223,,                Elaine            ,10509,Quail,Spring,Field
67678,,                Elaine            ,984,Lehua,Spring,Field
137658,,                Eleanor            ,19842,Jackson,Spring,Field
137253,,                Eli            ,7539,Apache,Spring,Field
67758,,                Elias            ,11428,North,Spring,Field
138023,,                Elias            ,22564,Holly,Spring,Field
137169,,                Elias            ,23662,Walnut,Spring,Field
67240,,                Elizabeth            ,13093,Lehua,Spring,Field
66909,,                Elizabeth            ,17945,Jackson,Spring,Field
136927,,                Elizabeth            ,22702,Sunset,Spring,Field
137024,,                Elizabeth            ,4392,Pecan,Spring,Field
68223,,                Elizabeth            ,6979,Cedar,Spring,Field
67899,,                Elizabeth            ,8373,Maple,Spring,Field
137360,,                Elizabeth            ,9193,Navajo,Spring,Field
137961,,                Ella            ,11688,Malulani,Spring,Field
67006,,                Ella            ,820,Hillside,Spring,Field
138106,,                Ellen            ,12968,Sycamore,Spring,Field
137567,,                Ellen            ,20582,Cypress,Spring,Field
136829,,                Ellen            ,2357,Lakeview,Spring,Field
67852,,                Ellie            ,1925,Walnut,Spring,Field
138040,,                Emily            ,11911,Wilson,Spring,Field
67771,,                Emily            ,15531,Aloha,Spring,Field
67776,,                Emily            ,18238,Shore,Spring,Field
67112,,                Emily            ,4376,Walnut,Spring,Field
67562,,                Emily            ,4431,Evergreen,Spring,Field
66938,,                Emily            ,4535,Park,Spring,Field
137056,,                Emmanuel            ,11192,West,Spring,Field
137278,,                Emmanuel            ,21905,Airport,Spring,Field
66980,,                Eric            ,11587,Mesquite,Spring,Field
68231,,                Eric            ,12000,Redwood,Spring,Field
68262,,                Eric            ,13789,Maple,Spring,Field
67912,,                Eric            ,17944,Lee,Spring,Field
137288,,                Eric            ,21063,Highland,Spring,Field
67704,,                Erica            ,14149,Magnolia,Spring,Field
67607,,                Erica            ,15914,County,Line,Spring
138230,,                Erica            ,1883,Laurel,Spring,Field
137357,,                Erica            ,28413,Meadow,Spring,Field
67508,,                Erica            ,7543,Dogwood,Spring,Field
68283,,                Erik            ,15623,Shore,Spring,Field
67839,,                Erik            ,341,Pecan,Spring,Field
136969,,                Erin            ,17421,Pioneer,Spring,Field
67554,,                Erin            ,21039,Ninth,Spring,Field
68273,,                Erin            ,22095,Meadow,Spring,Field
137454,,                Erin            ,28668,Kahili,Spring,Field
137724,,                Erin            ,9838,Church,Spring,Field
67644,,                Ernest            ,14498,Navajo,Spring,Field
137852,,                Ernest            ,25586,Lee,Spring,Field
67019,,                Ernest            ,3438,Malulani,Spring,Field
67180,,                Esther            ,17605,Eleventh,Spring,Field
67796,,                Ethan            ,28557,Willow,Spring,Field
137480,,                Ethan            ,2979,Pinon,Spring,Field
137110,,                Ethan            ,33,Second,Spring,Field
137832,,                Ethel            ,4014,Juniper,Spring,Field
67060,,                Eugene            ,13952,Lehua,Spring,Field
67389,,                Eugene            ,17771,Sunset,Spring,Field
137774,,                Eugene            ,6529,Pinon,Spring,Field
136904,,                Eva            ,13037,Third,Spring,Field
137448,,                Eva            ,13473,Cottonwood,Spring,Field
67134,,                Evan            ,21109,Lehua,Spring,Field
67558,,                Evelyn            ,12190,Delaware,Spring,Field
67582,,                Evelyn            ,14718,Sixth,Spring,Field
137070,,                Evelyn            ,2764,Cherry,Spring,Field
66908,,                Evelyn            ,27805,West,Spring,Field
68156,,                Evelyn            ,5760,Navajo,Spring,Field
137005,,                Faith            ,7329,Willow,Spring,Field
137584,,                Felicia            ,11204,Church,Spring,Field
68023,,                Felicia            ,1785,Sycamore,Spring,Field
137612,,                Fernando            ,25734,Cottonwood,Spring,Field
137969,,                Fernando            ,26649,Hillside,Spring,Field
68111,,                Fernando            ,28273,Lincoln,Spring,Field
67722,,                Floyd            ,19488,Pioneer,Spring,Field
67638,,                Frances            ,14607,Hill,Spring,Field
67361,,                Frances            ,23500,Narragansett,Spring,Field
